TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
oshi.hardware.platform.unix.freebsd.FreeBsdSensors,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.4986111111111111,110,31
oshi.software.os.linux.LinuxOSProcess,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.07825924118441512,705,13
