TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
org.apache.hadoop.mapred.BackupStore,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.14781331044301288,1316,226
org.apache.hadoop.mapreduce.jobhistory.MapAttemptFinishedEvent,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9045619235836627,369,338
org.apache.hadoop.mapreduce.jobhistory.ReduceAttemptFinishedEvent,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9048793859649122,389,358
org.apache.hadoop.mapreduce.jobhistory.TaskAttemptUnsuccessfulCompletionEvent,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8939680892267099,399,362
org.apache.hadoop.mapreduce.lib.chain.Chain,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.40862059682437263,1458,587
