TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
org.threeten.bp.chrono.ChronoLocalDate,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.7955230694692904,489,421
org.threeten.bp.chrono.ChronoLocalDateTime,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.790750466853408,489,410
