TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
com.google.inject.servlet.ManagedFilterPipeline,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8057142857142857,112,83
com.google.inject.servlet.ManagedServletPipeline,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.7075090650692266,280,207
com.google.inject.servlet.ServletScopes,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.12495350893238216,372,26
