TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
com.google.auto.service.processor.AutoServiceProcessor,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.45385232744783305,351,91
