gaoss	com/google/jimfs	jimfs	1.2	com.google.common.jimfs.Handler_ESTest	com/google/common/jimfs	com/google/common/jimfs/Handler	register	()V
gaoss	com/google/jimfs	jimfs	1.2	com.google.common.jimfs.Handler_ESTest	com/google/common/jimfs	com/google/common/jimfs/Handler	register	(Ljava/lang/Class;)V
gaoss	com/google/jimfs	jimfs	1.2	com.google.common.jimfs.Handler_ESTest	com/google/common/jimfs	com/google/common/jimfs/Handler	<init>	()V
gaoss	com/google/jimfs	jimfs	1.2	com.google.common.jimfs.Handler_ESTest	com/google/common/jimfs	com/google/common/jimfs/Handler	openConnection	(Ljava/net/URL;)Ljava/net/URLConnection;
gaoss	com/google/jimfs	jimfs	1.2	com.google.common.jimfs.Handler_ESTest	com/google/common/jimfs	com/google/common/jimfs/Handler	getHostAddress	(Ljava/net/URL;)Ljava/net/InetAddress;
gaoss	com/google/jimfs	jimfs	1.2	com.google.common.jimfs.Handler_ESTest	com/google/common/jimfs	com/google/common/jimfs/PathURLConnection	<init>	(Ljava/net/URL;)V
