TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
io.undertow.servlet.spec.UpgradeServletInputStream,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.5606796452324215,606,314
io.undertow.servlet.spec.UpgradeServletOutputStream,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.4539760720638204,407,178
