TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
org.jfree.chart.plot.FastScatterPlot,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.82561500519247,1327,1086
org.jfree.chart.util.ArrayUtils,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9297448165869219,413,402
