org/apache/maven/project/DefaultMavenProjectBuilder	assembleLineage	(Lorg/apache/maven/model/Model;Ljava/util/LinkedList;Lorg/apache/maven/project/ProjectBuilderConfiguration;Ljava/io/File;Ljava/util/List;Ljava/util/Set;Z)Lorg/apache/maven/project/MavenProject;	CONSTANT	 type: class java.lang.String; value: 
  Specified: 
org/apache/maven/project/DefaultMavenProjectBuilder	assembleLineage	(Lorg/apache/maven/model/Model;Ljava/util/LinkedList;Lorg/apache/maven/project/ProjectBuilderConfiguration;Ljava/io/File;Ljava/util/List;Ljava/util/Set;Z)Lorg/apache/maven/project/MavenProject;	CONSTANT	 type: class java.lang.String; value: :
org/apache/maven/project/validation/DefaultModelValidator	validate	(Lorg/apache/maven/model/Model;)Lorg/apache/maven/project/validation/ModelValidationResult;	CONSTANT	 type: class java.lang.String; value: ' is invalid. Aggregator projects 
org/apache/maven/project/validation/DefaultModelValidator	validate	(Lorg/apache/maven/model/Model;)Lorg/apache/maven/project/validation/ModelValidationResult;	CONSTANT	 type: class java.lang.String; value: : system-scoped dependency must 
org/apache/maven/project/validation/DefaultModelValidator	validate	(Lorg/apache/maven/model/Model;)Lorg/apache/maven/project/validation/ModelValidationResult;	CONSTANT	 type: class java.lang.String; value: require 'pom' as packaging.
org/apache/maven/project/validation/DefaultModelValidator	validate	(Lorg/apache/maven/model/Model;)Lorg/apache/maven/project/validation/ModelValidationResult;	CONSTANT	 type: class java.lang.String; value: specify an absolute path systemPath.
