TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
io.netty.buffer.AbstractByteBufAllocator,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.7703269382086606,1108,882
