TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
com.google.auto.common.AnnotationValues,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.4407289348829512,474,204
com.google.auto.common.BasicAnnotationProcessor,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.0,470,0
com.google.auto.common.SimpleAnnotationMirror,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.5132077017918019,172,79
