TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
org.jboss.netty.channel.socket.nio.NioServerBoss,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.21841914926890296,239,27
org.jboss.netty.channel.socket.oio.OioServerSocketPipelineSink,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.4400838744588744,308,50
org.jboss.netty.handler.codec.frame.FrameDecoder,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.5349907726386479,707,321
org.jboss.netty.handler.codec.marshalling.CompatibleMarshallingDecoder,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.7254224270353302,129,93
org.jboss.netty.handler.codec.marshalling.MarshallingDecoder,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8735119047619048,82,64
org.jboss.netty.handler.ssl.OpenSslEngine,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.06323529411764706,1703,4
org.jboss.netty.util.ThreadRenamingRunnable,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.7662375790424572,126,98
org.jboss.netty.util.Version,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9375,7,6
org.jboss.netty.util.internal.NativeLibraryLoader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.3689228280633811,289,34
