TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
org.apache.commons.io.comparator.ReverseFileComparator,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9083333333333333,33,29
org.apache.commons.io.filefilter.NotFileFilter,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9102564102564102,69,60
org.apache.commons.io.input.Tailer,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.5729988662725745,727,399
org.apache.commons.io.monitor.FileAlterationObserver,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8327223884846355,418,343
org.apache.commons.io.output.UncheckedAppendableImpl,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9053819444444444,67,57
org.apache.commons.io.input.Tailer,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.552296695345146,730,416
