TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
org.glassfish.jersey.client.internal.LocalizationMessages,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9173373485900904,1252,1033
org.glassfish.jersey.client.internal.jdkconnector.LocalizationMessages,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9155252314409377,1017,840
