TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
org.apache.hc.core5.reactor.AbstractSingleCoreIOReactor,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.7300505050505051,178,112
