TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
org.apache.avro.file.DataFileWriter,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8174361881216834,678,579
org.apache.avro.file.XZCodec,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.6724045474045474,253,166
