TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
com.google.inject.servlet.ManagedFilterPipeline,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.7765178571428571,112,79
com.google.inject.servlet.ManagedServletPipeline,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.5954901415544634,327,195
com.google.inject.servlet.ServletScopes,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.12495350893238216,370,25
