TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
io.netty.handler.codec.http.LastHttpContent,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.0,58,0
io.netty.handler.codec.http.multipart.AbstractDiskHttpData,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.7539017318424994,938,652
io.netty.handler.codec.spdy.SpdyHeaders,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.0,1,0
